time,Y.distance1,Y.distance2,Y.distance3,Y.distance4,Y.distance5,Y.distance6,Y.distance7,Y.distance8,Y.distance9,Y.distance10,Y.distance11,Y.distance12,Y.distance13,w_0.5%,w_2.5%,w_5%,w_10%,w_15%,w_20%,w_25%,w_30%,w_35%,w_40%,w_50%,w_60%,w_65%,w_70%,w_75%,w_80%,w_85%,w_90%,w_95%,w_97.5%,w_99.5%,alpha_0.5%,alpha_2.5%,alpha_5%,alpha_10%,alpha_15%,alpha_20%,alpha_25%,alpha_30%,alpha_35%,alpha_40%,alpha_50%,alpha_60%,alpha_65%,alpha_70%,alpha_75%,alpha_80%,alpha_85%,alpha_90%,alpha_95%,alpha_97.5%,alpha_99.5%,dist_0.5%,dist_2.5%,dist_5%,dist_10%,dist_15%,dist_20%,dist_25%,dist_30%,dist_35%,dist_40%,dist_50%,dist_60%,dist_65%,dist_70%,dist_75%,dist_80%,dist_85%,dist_90%,dist_95%,dist_97.5%,dist_99.5%,b_ex_0.5%,b_ex_2.5%,b_ex_5%,b_ex_10%,b_ex_15%,b_ex_20%,b_ex_25%,b_ex_30%,b_ex_35%,b_ex_40%,b_ex_50%,b_ex_60%,b_ex_65%,b_ex_70%,b_ex_75%,b_ex_80%,b_ex_85%,b_ex_90%,b_ex_95%,b_ex_97.5%,b_ex_99.5%,alpha_each_0.5%_1,alpha_each_2.5%_1,alpha_each_5%_1,alpha_each_10%_1,alpha_each_15%_1,alpha_each_20%_1,alpha_each_25%_1,alpha_each_30%_1,alpha_each_35%_1,alpha_each_40%_1,alpha_each_50%_1,alpha_each_60%_1,alpha_each_65%_1,alpha_each_70%_1,alpha_each_75%_1,alpha_each_80%_1,alpha_each_85%_1,alpha_each_90%_1,alpha_each_95%_1,alpha_each_97.5%_1,alpha_each_99.5%_1,b_ex_each_0.5%_1,b_ex_each_2.5%_1,b_ex_each_5%_1,b_ex_each_10%_1,b_ex_each_15%_1,b_ex_each_20%_1,b_ex_each_25%_1,b_ex_each_30%_1,b_ex_each_35%_1,b_ex_each_40%_1,b_ex_each_50%_1,b_ex_each_60%_1,b_ex_each_65%_1,b_ex_each_70%_1,b_ex_each_75%_1,b_ex_each_80%_1,b_ex_each_85%_1,b_ex_each_90%_1,b_ex_each_95%_1,b_ex_each_97.5%_1,b_ex_each_99.5%_1,alpha_each_0.5%_2,alpha_each_2.5%_2,alpha_each_5%_2,alpha_each_10%_2,alpha_each_15%_2,alpha_each_20%_2,alpha_each_25%_2,alpha_each_30%_2,alpha_each_35%_2,alpha_each_40%_2,alpha_each_50%_2,alpha_each_60%_2,alpha_each_65%_2,alpha_each_70%_2,alpha_each_75%_2,alpha_each_80%_2,alpha_each_85%_2,alpha_each_90%_2,alpha_each_95%_2,alpha_each_97.5%_2,alpha_each_99.5%_2,b_ex_each_0.5%_2,b_ex_each_2.5%_2,b_ex_each_5%_2,b_ex_each_10%_2,b_ex_each_15%_2,b_ex_each_20%_2,b_ex_each_25%_2,b_ex_each_30%_2,b_ex_each_35%_2,b_ex_each_40%_2,b_ex_each_50%_2,b_ex_each_60%_2,b_ex_each_65%_2,b_ex_each_70%_2,b_ex_each_75%_2,b_ex_each_80%_2,b_ex_each_85%_2,b_ex_each_90%_2,b_ex_each_95%_2,b_ex_each_97.5%_2,b_ex_each_99.5%_2,alpha_each_0.5%_3,alpha_each_2.5%_3,alpha_each_5%_3,alpha_each_10%_3,alpha_each_15%_3,alpha_each_20%_3,alpha_each_25%_3,alpha_each_30%_3,alpha_each_35%_3,alpha_each_40%_3,alpha_each_50%_3,alpha_each_60%_3,alpha_each_65%_3,alpha_each_70%_3,alpha_each_75%_3,alpha_each_80%_3,alpha_each_85%_3,alpha_each_90%_3,alpha_each_95%_3,alpha_each_97.5%_3,alpha_each_99.5%_3,b_ex_each_0.5%_3,b_ex_each_2.5%_3,b_ex_each_5%_3,b_ex_each_10%_3,b_ex_each_15%_3,b_ex_each_20%_3,b_ex_each_25%_3,b_ex_each_30%_3,b_ex_each_35%_3,b_ex_each_40%_3,b_ex_each_50%_3,b_ex_each_60%_3,b_ex_each_65%_3,b_ex_each_70%_3,b_ex_each_75%_3,b_ex_each_80%_3,b_ex_each_85%_3,b_ex_each_90%_3,b_ex_each_95%_3,b_ex_each_97.5%_3,b_ex_each_99.5%_3,alpha_each_0.5%_4,alpha_each_2.5%_4,alpha_each_5%_4,alpha_each_10%_4,alpha_each_15%_4,alpha_each_20%_4,alpha_each_25%_4,alpha_each_30%_4,alpha_each_35%_4,alpha_each_40%_4,alpha_each_50%_4,alpha_each_60%_4,alpha_each_65%_4,alpha_each_70%_4,alpha_each_75%_4,alpha_each_80%_4,alpha_each_85%_4,alpha_each_90%_4,alpha_each_95%_4,alpha_each_97.5%_4,alpha_each_99.5%_4,b_ex_each_0.5%_4,b_ex_each_2.5%_4,b_ex_each_5%_4,b_ex_each_10%_4,b_ex_each_15%_4,b_ex_each_20%_4,b_ex_each_25%_4,b_ex_each_30%_4,b_ex_each_35%_4,b_ex_each_40%_4,b_ex_each_50%_4,b_ex_each_60%_4,b_ex_each_65%_4,b_ex_each_70%_4,b_ex_each_75%_4,b_ex_each_80%_4,b_ex_each_85%_4,b_ex_each_90%_4,b_ex_each_95%_4,b_ex_each_97.5%_4,b_ex_each_99.5%_4,alpha_each_0.5%_5,alpha_each_2.5%_5,alpha_each_5%_5,alpha_each_10%_5,alpha_each_15%_5,alpha_each_20%_5,alpha_each_25%_5,alpha_each_30%_5,alpha_each_35%_5,alpha_each_40%_5,alpha_each_50%_5,alpha_each_60%_5,alpha_each_65%_5,alpha_each_70%_5,alpha_each_75%_5,alpha_each_80%_5,alpha_each_85%_5,alpha_each_90%_5,alpha_each_95%_5,alpha_each_97.5%_5,alpha_each_99.5%_5,b_ex_each_0.5%_5,b_ex_each_2.5%_5,b_ex_each_5%_5,b_ex_each_10%_5,b_ex_each_15%_5,b_ex_each_20%_5,b_ex_each_25%_5,b_ex_each_30%_5,b_ex_each_35%_5,b_ex_each_40%_5,b_ex_each_50%_5,b_ex_each_60%_5,b_ex_each_65%_5,b_ex_each_70%_5,b_ex_each_75%_5,b_ex_each_80%_5,b_ex_each_85%_5,b_ex_each_90%_5,b_ex_each_95%_5,b_ex_each_97.5%_5,b_ex_each_99.5%_5,alpha_each_0.5%_6,alpha_each_2.5%_6,alpha_each_5%_6,alpha_each_10%_6,alpha_each_15%_6,alpha_each_20%_6,alpha_each_25%_6,alpha_each_30%_6,alpha_each_35%_6,alpha_each_40%_6,alpha_each_50%_6,alpha_each_60%_6,alpha_each_65%_6,alpha_each_70%_6,alpha_each_75%_6,alpha_each_80%_6,alpha_each_85%_6,alpha_each_90%_6,alpha_each_95%_6,alpha_each_97.5%_6,alpha_each_99.5%_6,b_ex_each_0.5%_6,b_ex_each_2.5%_6,b_ex_each_5%_6,b_ex_each_10%_6,b_ex_each_15%_6,b_ex_each_20%_6,b_ex_each_25%_6,b_ex_each_30%_6,b_ex_each_35%_6,b_ex_each_40%_6,b_ex_each_50%_6,b_ex_each_60%_6,b_ex_each_65%_6,b_ex_each_70%_6,b_ex_each_75%_6,b_ex_each_80%_6,b_ex_each_85%_6,b_ex_each_90%_6,b_ex_each_95%_6,b_ex_each_97.5%_6,b_ex_each_99.5%_6,alpha_each_0.5%_7,alpha_each_2.5%_7,alpha_each_5%_7,alpha_each_10%_7,alpha_each_15%_7,alpha_each_20%_7,alpha_each_25%_7,alpha_each_30%_7,alpha_each_35%_7,alpha_each_40%_7,alpha_each_50%_7,alpha_each_60%_7,alpha_each_65%_7,alpha_each_70%_7,alpha_each_75%_7,alpha_each_80%_7,alpha_each_85%_7,alpha_each_90%_7,alpha_each_95%_7,alpha_each_97.5%_7,alpha_each_99.5%_7,b_ex_each_0.5%_7,b_ex_each_2.5%_7,b_ex_each_5%_7,b_ex_each_10%_7,b_ex_each_15%_7,b_ex_each_20%_7,b_ex_each_25%_7,b_ex_each_30%_7,b_ex_each_35%_7,b_ex_each_40%_7,b_ex_each_50%_7,b_ex_each_60%_7,b_ex_each_65%_7,b_ex_each_70%_7,b_ex_each_75%_7,b_ex_each_80%_7,b_ex_each_85%_7,b_ex_each_90%_7,b_ex_each_95%_7,b_ex_each_97.5%_7,b_ex_each_99.5%_7,alpha_each_0.5%_8,alpha_each_2.5%_8,alpha_each_5%_8,alpha_each_10%_8,alpha_each_15%_8,alpha_each_20%_8,alpha_each_25%_8,alpha_each_30%_8,alpha_each_35%_8,alpha_each_40%_8,alpha_each_50%_8,alpha_each_60%_8,alpha_each_65%_8,alpha_each_70%_8,alpha_each_75%_8,alpha_each_80%_8,alpha_each_85%_8,alpha_each_90%_8,alpha_each_95%_8,alpha_each_97.5%_8,alpha_each_99.5%_8,b_ex_each_0.5%_8,b_ex_each_2.5%_8,b_ex_each_5%_8,b_ex_each_10%_8,b_ex_each_15%_8,b_ex_each_20%_8,b_ex_each_25%_8,b_ex_each_30%_8,b_ex_each_35%_8,b_ex_each_40%_8,b_ex_each_50%_8,b_ex_each_60%_8,b_ex_each_65%_8,b_ex_each_70%_8,b_ex_each_75%_8,b_ex_each_80%_8,b_ex_each_85%_8,b_ex_each_90%_8,b_ex_each_95%_8,b_ex_each_97.5%_8,b_ex_each_99.5%_8,alpha_each_0.5%_9,alpha_each_2.5%_9,alpha_each_5%_9,alpha_each_10%_9,alpha_each_15%_9,alpha_each_20%_9,alpha_each_25%_9,alpha_each_30%_9,alpha_each_35%_9,alpha_each_40%_9,alpha_each_50%_9,alpha_each_60%_9,alpha_each_65%_9,alpha_each_70%_9,alpha_each_75%_9,alpha_each_80%_9,alpha_each_85%_9,alpha_each_90%_9,alpha_each_95%_9,alpha_each_97.5%_9,alpha_each_99.5%_9,b_ex_each_0.5%_9,b_ex_each_2.5%_9,b_ex_each_5%_9,b_ex_each_10%_9,b_ex_each_15%_9,b_ex_each_20%_9,b_ex_each_25%_9,b_ex_each_30%_9,b_ex_each_35%_9,b_ex_each_40%_9,b_ex_each_50%_9,b_ex_each_60%_9,b_ex_each_65%_9,b_ex_each_70%_9,b_ex_each_75%_9,b_ex_each_80%_9,b_ex_each_85%_9,b_ex_each_90%_9,b_ex_each_95%_9,b_ex_each_97.5%_9,b_ex_each_99.5%_9,alpha_each_0.5%_10,alpha_each_2.5%_10,alpha_each_5%_10,alpha_each_10%_10,alpha_each_15%_10,alpha_each_20%_10,alpha_each_25%_10,alpha_each_30%_10,alpha_each_35%_10,alpha_each_40%_10,alpha_each_50%_10,alpha_each_60%_10,alpha_each_65%_10,alpha_each_70%_10,alpha_each_75%_10,alpha_each_80%_10,alpha_each_85%_10,alpha_each_90%_10,alpha_each_95%_10,alpha_each_97.5%_10,alpha_each_99.5%_10,b_ex_each_0.5%_10,b_ex_each_2.5%_10,b_ex_each_5%_10,b_ex_each_10%_10,b_ex_each_15%_10,b_ex_each_20%_10,b_ex_each_25%_10,b_ex_each_30%_10,b_ex_each_35%_10,b_ex_each_40%_10,b_ex_each_50%_10,b_ex_each_60%_10,b_ex_each_65%_10,b_ex_each_70%_10,b_ex_each_75%_10,b_ex_each_80%_10,b_ex_each_85%_10,b_ex_each_90%_10,b_ex_each_95%_10,b_ex_each_97.5%_10,b_ex_each_99.5%_10,alpha_each_0.5%_11,alpha_each_2.5%_11,alpha_each_5%_11,alpha_each_10%_11,alpha_each_15%_11,alpha_each_20%_11,alpha_each_25%_11,alpha_each_30%_11,alpha_each_35%_11,alpha_each_40%_11,alpha_each_50%_11,alpha_each_60%_11,alpha_each_65%_11,alpha_each_70%_11,alpha_each_75%_11,alpha_each_80%_11,alpha_each_85%_11,alpha_each_90%_11,alpha_each_95%_11,alpha_each_97.5%_11,alpha_each_99.5%_11,b_ex_each_0.5%_11,b_ex_each_2.5%_11,b_ex_each_5%_11,b_ex_each_10%_11,b_ex_each_15%_11,b_ex_each_20%_11,b_ex_each_25%_11,b_ex_each_30%_11,b_ex_each_35%_11,b_ex_each_40%_11,b_ex_each_50%_11,b_ex_each_60%_11,b_ex_each_65%_11,b_ex_each_70%_11,b_ex_each_75%_11,b_ex_each_80%_11,b_ex_each_85%_11,b_ex_each_90%_11,b_ex_each_95%_11,b_ex_each_97.5%_11,b_ex_each_99.5%_11,alpha_each_0.5%_12,alpha_each_2.5%_12,alpha_each_5%_12,alpha_each_10%_12,alpha_each_15%_12,alpha_each_20%_12,alpha_each_25%_12,alpha_each_30%_12,alpha_each_35%_12,alpha_each_40%_12,alpha_each_50%_12,alpha_each_60%_12,alpha_each_65%_12,alpha_each_70%_12,alpha_each_75%_12,alpha_each_80%_12,alpha_each_85%_12,alpha_each_90%_12,alpha_each_95%_12,alpha_each_97.5%_12,alpha_each_99.5%_12,b_ex_each_0.5%_12,b_ex_each_2.5%_12,b_ex_each_5%_12,b_ex_each_10%_12,b_ex_each_15%_12,b_ex_each_20%_12,b_ex_each_25%_12,b_ex_each_30%_12,b_ex_each_35%_12,b_ex_each_40%_12,b_ex_each_50%_12,b_ex_each_60%_12,b_ex_each_65%_12,b_ex_each_70%_12,b_ex_each_75%_12,b_ex_each_80%_12,b_ex_each_85%_12,b_ex_each_90%_12,b_ex_each_95%_12,b_ex_each_97.5%_12,b_ex_each_99.5%_12,alpha_each_0.5%_13,alpha_each_2.5%_13,alpha_each_5%_13,alpha_each_10%_13,alpha_each_15%_13,alpha_each_20%_13,alpha_each_25%_13,alpha_each_30%_13,alpha_each_35%_13,alpha_each_40%_13,alpha_each_50%_13,alpha_each_60%_13,alpha_each_65%_13,alpha_each_70%_13,alpha_each_75%_13,alpha_each_80%_13,alpha_each_85%_13,alpha_each_90%_13,alpha_each_95%_13,alpha_each_97.5%_13,alpha_each_99.5%_13,b_ex_each_0.5%_13,b_ex_each_2.5%_13,b_ex_each_5%_13,b_ex_each_10%_13,b_ex_each_15%_13,b_ex_each_20%_13,b_ex_each_25%_13,b_ex_each_30%_13,b_ex_each_35%_13,b_ex_each_40%_13,b_ex_each_50%_13,b_ex_each_60%_13,b_ex_each_65%_13,b_ex_each_70%_13,b_ex_each_75%_13,b_ex_each_80%_13,b_ex_each_85%_13,b_ex_each_90%_13,b_ex_each_95%_13,b_ex_each_97.5%_13,b_ex_each_99.5%_13
-28,-0.13333772,-0.27958598,-0.415857690000001,-0.346994510000002,0,-0.0971599199999993,-0.19579854,-0.27341852,0,-0.331423059999999,-0.150754189999997,0,-0.258081069999999,-0.25216451,-0.2231709,-0.20507135,-0.1862141,-0.1763889,-0.1670754,-0.159563,-0.1522518,-0.146471,-0.1406736,-0.128166,-0.1163322,-0.11020665,-0.1043028,-0.0974143,-0.09026436,-0.081869885,-0.07127534,-0.054719965,-0.0380458725,-0.00646592389999993,-0.25216451,-0.2231709,-0.20507135,-0.1862141,-0.1763889,-0.1670754,-0.159563,-0.1522518,-0.146471,-0.1406736,-0.128166,-0.1163322,-0.11020665,-0.1043028,-0.0974143,-0.09026436,-0.081869885,-0.07127534,-0.054719965,-0.0380458725,-0.00646592389999993,1.7695366,1.950291,2.030591,2.138146,2.220297,2.26642,2.3189875,2.361558,2.4063905,2.444416,2.52351,2.593212,2.6352395,2.675858,2.7213125,2.768868,2.8240475,2.896823,3.018545,3.11068625,3.26350675,,,,,,,,,,,,,,,,,,,,,,-0.25216451,-0.2231709,-0.20507135,-0.1862141,-0.1763889,-0.1670754,-0.159563,-0.1522518,-0.146471,-0.1406736,-0.128166,-0.1163322,-0.11020665,-0.1043028,-0.0974143,-0.09026436,-0.081869885,-0.07127534,-0.054719965,-0.0380458725,-0.00646592389999993,,,,,,,,,,,,,,,,,,,,,,-0.25216451,-0.2231709,-0.20507135,-0.1862141,-0.1763889,-0.1670754,-0.159563,-0.1522518,-0.146471,-0.1406736,-0.128166,-0.1163322,-0.11020665,-0.1043028,-0.0974143,-0.09026436,-0.081869885,-0.07127534,-0.054719965,-0.0380458725,-0.00646592389999993,,,,,,,,,,,,,,,,,,,,,,-0.25216451,-0.2231709,-0.20507135,-0.1862141,-0.1763889,-0.1670754,-0.159563,-0.1522518,-0.146471,-0.1406736,-0.128166,-0.1163322,-0.11020665,-0.1043028,-0.0974143,-0.09026436,-0.081869885,-0.07127534,-0.054719965,-0.0380458725,-0.00646592389999993,,,,,,,,,,,,,,,,,,,,,,-0.25216451,-0.2231709,-0.20507135,-0.1862141,-0.1763889,-0.1670754,-0.159563,-0.1522518,-0.146471,-0.1406736,-0.128166,-0.1163322,-0.11020665,-0.1043028,-0.0974143,-0.09026436,-0.081869885,-0.07127534,-0.054719965,-0.0380458725,-0.00646592389999993,,,,,,,,,,,,,,,,,,,,,,-0.25216451,-0.2231709,-0.20507135,-0.1862141,-0.1763889,-0.1670754,-0.159563,-0.1522518,-0.146471,-0.1406736,-0.128166,-0.1163322,-0.11020665,-0.1043028,-0.0974143,-0.09026436,-0.081869885,-0.07127534,-0.054719965,-0.0380458725,-0.00646592389999993,,,,,,,,,,,,,,,,,,,,,,-0.25216451,-0.2231709,-0.20507135,-0.1862141,-0.1763889,-0.1670754,-0.159563,-0.1522518,-0.146471,-0.1406736,-0.128166,-0.1163322,-0.11020665,-0.1043028,-0.0974143,-0.09026436,-0.081869885,-0.07127534,-0.054719965,-0.0380458725,-0.00646592389999993,,,,,,,,,,,,,,,,,,,,,,-0.25216451,-0.2231709,-0.20507135,-0.1862141,-0.1763889,-0.1670754,-0.159563,-0.1522518,-0.146471,-0.1406736,-0.128166,-0.1163322,-0.11020665,-0.1043028,-0.0974143,-0.09026436,-0.081869885,-0.07127534,-0.054719965,-0.0380458725,-0.00646592389999993,,,,,,,,,,,,,,,,,,,,,,-0.25216451,-0.2231709,-0.20507135,-0.1862141,-0.1763889,-0.1670754,-0.159563,-0.1522518,-0.146471,-0.1406736,-0.128166,-0.1163322,-0.11020665,-0.1043028,-0.0974143,-0.09026436,-0.081869885,-0.07127534,-0.054719965,-0.0380458725,-0.00646592389999993,,,,,,,,,,,,,,,,,,,,,,-0.25216451,-0.2231709,-0.20507135,-0.1862141,-0.1763889,-0.1670754,-0.159563,-0.1522518,-0.146471,-0.1406736,-0.128166,-0.1163322,-0.11020665,-0.1043028,-0.0974143,-0.09026436,-0.081869885,-0.07127534,-0.054719965,-0.0380458725,-0.00646592389999993,,,,,,,,,,,,,,,,,,,,,,-0.25216451,-0.2231709,-0.20507135,-0.1862141,-0.1763889,-0.1670754,-0.159563,-0.1522518,-0.146471,-0.1406736,-0.128166,-0.1163322,-0.11020665,-0.1043028,-0.0974143,-0.09026436,-0.081869885,-0.07127534,-0.054719965,-0.0380458725,-0.00646592389999993,,,,,,,,,,,,,,,,,,,,,,-0.25216451,-0.2231709,-0.20507135,-0.1862141,-0.1763889,-0.1670754,-0.159563,-0.1522518,-0.146471,-0.1406736,-0.128166,-0.1163322,-0.11020665,-0.1043028,-0.0974143,-0.09026436,-0.081869885,-0.07127534,-0.054719965,-0.0380458725,-0.00646592389999993,,,,,,,,,,,,,,,,,,,,,,-0.25216451,-0.2231709,-0.20507135,-0.1862141,-0.1763889,-0.1670754,-0.159563,-0.1522518,-0.146471,-0.1406736,-0.128166,-0.1163322,-0.11020665,-0.1043028,-0.0974143,-0.09026436,-0.081869885,-0.07127534,-0.054719965,-0.0380458725,-0.00646592389999993,,,,,,,,,,,,,,,,,,,,,,-0.25216451,-0.2231709,-0.20507135,-0.1862141,-0.1763889,-0.1670754,-0.159563,-0.1522518,-0.146471,-0.1406736,-0.128166,-0.1163322,-0.11020665,-0.1043028,-0.0974143,-0.09026436,-0.081869885,-0.07127534,-0.054719965,-0.0380458725,-0.00646592389999993,,,,,,,,,,,,,,,,,,,,,
-27,0,-0.293658449999999,-0.288017019999999,-0.182412369999998,-0.58127678,-0.555580730000003,-0.0216333199999994,-0.10707904,0,-0.329373800000003,-0.1190207,0.219476060000002,-0.257332870000003,-0.24905699,-0.2210119,-0.20691665,-0.1908621,-0.179448,-0.1706438,-0.1632775,-0.1558573,-0.1484977,-0.142227,-0.130817,-0.1185312,-0.1122546,-0.1057841,-0.098752575,-0.09090596,-0.08243386,-0.07206426,-0.055197085,-0.040420675,-0.0100157769999995,-0.24905699,-0.2210119,-0.20691665,-0.1908621,-0.179448,-0.1706438,-0.1632775,-0.1558573,-0.1484977,-0.142227,-0.130817,-0.1185312,-0.1122546,-0.1057841,-0.098752575,-0.09090596,-0.08243386,-0.07206426,-0.055197085,-0.040420675,-0.0100157769999995,1.67238605,1.835666,1.90959,2.02881,2.0924625,2.14376,2.190365,2.238317,2.2769915,2.317282,2.38539,2.460748,2.5014065,2.542667,2.58603,2.63188,2.681588,2.753757,2.8711125,2.96434275,3.1316986,,,,,,,,,,,,,,,,,,,,,,-0.24905699,-0.2210119,-0.20691665,-0.1908621,-0.179448,-0.1706438,-0.1632775,-0.1558573,-0.1484977,-0.142227,-0.130817,-0.1185312,-0.1122546,-0.1057841,-0.098752575,-0.09090596,-0.08243386,-0.07206426,-0.055197085,-0.040420675,-0.0100157769999995,,,,,,,,,,,,,,,,,,,,,,-0.24905699,-0.2210119,-0.20691665,-0.1908621,-0.179448,-0.1706438,-0.1632775,-0.1558573,-0.1484977,-0.142227,-0.130817,-0.1185312,-0.1122546,-0.1057841,-0.098752575,-0.09090596,-0.08243386,-0.07206426,-0.055197085,-0.040420675,-0.0100157769999995,,,,,,,,,,,,,,,,,,,,,,-0.24905699,-0.2210119,-0.20691665,-0.1908621,-0.179448,-0.1706438,-0.1632775,-0.1558573,-0.1484977,-0.142227,-0.130817,-0.1185312,-0.1122546,-0.1057841,-0.098752575,-0.09090596,-0.08243386,-0.07206426,-0.055197085,-0.040420675,-0.0100157769999995,,,,,,,,,,,,,,,,,,,,,,-0.24905699,-0.2210119,-0.20691665,-0.1908621,-0.179448,-0.1706438,-0.1632775,-0.1558573,-0.1484977,-0.142227,-0.130817,-0.1185312,-0.1122546,-0.1057841,-0.098752575,-0.09090596,-0.08243386,-0.07206426,-0.055197085,-0.040420675,-0.0100157769999995,,,,,,,,,,,,,,,,,,,,,,-0.24905699,-0.2210119,-0.20691665,-0.1908621,-0.179448,-0.1706438,-0.1632775,-0.1558573,-0.1484977,-0.142227,-0.130817,-0.1185312,-0.1122546,-0.1057841,-0.098752575,-0.09090596,-0.08243386,-0.07206426,-0.055197085,-0.040420675,-0.0100157769999995,,,,,,,,,,,,,,,,,,,,,,-0.24905699,-0.2210119,-0.20691665,-0.1908621,-0.179448,-0.1706438,-0.1632775,-0.1558573,-0.1484977,-0.142227,-0.130817,-0.1185312,-0.1122546,-0.1057841,-0.098752575,-0.09090596,-0.08243386,-0.07206426,-0.055197085,-0.040420675,-0.0100157769999995,,,,,,,,,,,,,,,,,,,,,,-0.24905699,-0.2210119,-0.20691665,-0.1908621,-0.179448,-0.1706438,-0.1632775,-0.1558573,-0.1484977,-0.142227,-0.130817,-0.1185312,-0.1122546,-0.1057841,-0.098752575,-0.09090596,-0.08243386,-0.07206426,-0.055197085,-0.040420675,-0.0100157769999995,,,,,,,,,,,,,,,,,,,,,,-0.24905699,-0.2210119,-0.20691665,-0.1908621,-0.179448,-0.1706438,-0.1632775,-0.1558573,-0.1484977,-0.142227,-0.130817,-0.1185312,-0.1122546,-0.1057841,-0.098752575,-0.09090596,-0.08243386,-0.07206426,-0.055197085,-0.040420675,-0.0100157769999995,,,,,,,,,,,,,,,,,,,,,,-0.24905699,-0.2210119,-0.20691665,-0.1908621,-0.179448,-0.1706438,-0.1632775,-0.1558573,-0.1484977,-0.142227,-0.130817,-0.1185312,-0.1122546,-0.1057841,-0.098752575,-0.09090596,-0.08243386,-0.07206426,-0.055197085,-0.040420675,-0.0100157769999995,,,,,,,,,,,,,,,,,,,,,,-0.24905699,-0.2210119,-0.20691665,-0.1908621,-0.179448,-0.1706438,-0.1632775,-0.1558573,-0.1484977,-0.142227,-0.130817,-0.1185312,-0.1122546,-0.1057841,-0.098752575,-0.09090596,-0.08243386,-0.07206426,-0.055197085,-0.040420675,-0.0100157769999995,,,,,,,,,,,,,,,,,,,,,,-0.24905699,-0.2210119,-0.20691665,-0.1908621,-0.179448,-0.1706438,-0.1632775,-0.1558573,-0.1484977,-0.142227,-0.130817,-0.1185312,-0.1122546,-0.1057841,-0.098752575,-0.09090596,-0.08243386,-0.07206426,-0.055197085,-0.040420675,-0.0100157769999995,,,,,,,,,,,,,,,,,,,,,,-0.24905699,-0.2210119,-0.20691665,-0.1908621,-0.179448,-0.1706438,-0.1632775,-0.1558573,-0.1484977,-0.142227,-0.130817,-0.1185312,-0.1122546,-0.1057841,-0.098752575,-0.09090596,-0.08243386,-0.07206426,-0.055197085,-0.040420675,-0.0100157769999995,,,,,,,,,,,,,,,,,,,,,,-0.24905699,-0.2210119,-0.20691665,-0.1908621,-0.179448,-0.1706438,-0.1632775,-0.1558573,-0.1484977,-0.142227,-0.130817,-0.1185312,-0.1122546,-0.1057841,-0.098752575,-0.09090596,-0.08243386,-0.07206426,-0.055197085,-0.040420675,-0.0100157769999995,,,,,,,,,,,,,,,,,,,,,
