time,Y.distance1,Y.distance2,Y.distance3,Y.distance4,Y.distance5,Y.distance6,Y.distance7,Y.distance8,Y.distance9,Y.distance10,Y.distance11,w_0.5%,w_2.5%,w_5%,w_10%,w_15%,w_20%,w_25%,w_30%,w_35%,w_40%,w_50%,w_60%,w_65%,w_70%,w_75%,w_80%,w_85%,w_90%,w_95%,w_97.5%,w_99.5%,alpha_0.5%,alpha_2.5%,alpha_5%,alpha_10%,alpha_15%,alpha_20%,alpha_25%,alpha_30%,alpha_35%,alpha_40%,alpha_50%,alpha_60%,alpha_65%,alpha_70%,alpha_75%,alpha_80%,alpha_85%,alpha_90%,alpha_95%,alpha_97.5%,alpha_99.5%,dist_0.5%,dist_2.5%,dist_5%,dist_10%,dist_15%,dist_20%,dist_25%,dist_30%,dist_35%,dist_40%,dist_50%,dist_60%,dist_65%,dist_70%,dist_75%,dist_80%,dist_85%,dist_90%,dist_95%,dist_97.5%,dist_99.5%,b_ex_0.5%,b_ex_2.5%,b_ex_5%,b_ex_10%,b_ex_15%,b_ex_20%,b_ex_25%,b_ex_30%,b_ex_35%,b_ex_40%,b_ex_50%,b_ex_60%,b_ex_65%,b_ex_70%,b_ex_75%,b_ex_80%,b_ex_85%,b_ex_90%,b_ex_95%,b_ex_97.5%,b_ex_99.5%,alpha_each_0.5%_1,alpha_each_2.5%_1,alpha_each_5%_1,alpha_each_10%_1,alpha_each_15%_1,alpha_each_20%_1,alpha_each_25%_1,alpha_each_30%_1,alpha_each_35%_1,alpha_each_40%_1,alpha_each_50%_1,alpha_each_60%_1,alpha_each_65%_1,alpha_each_70%_1,alpha_each_75%_1,alpha_each_80%_1,alpha_each_85%_1,alpha_each_90%_1,alpha_each_95%_1,alpha_each_97.5%_1,alpha_each_99.5%_1,b_ex_each_0.5%_1,b_ex_each_2.5%_1,b_ex_each_5%_1,b_ex_each_10%_1,b_ex_each_15%_1,b_ex_each_20%_1,b_ex_each_25%_1,b_ex_each_30%_1,b_ex_each_35%_1,b_ex_each_40%_1,b_ex_each_50%_1,b_ex_each_60%_1,b_ex_each_65%_1,b_ex_each_70%_1,b_ex_each_75%_1,b_ex_each_80%_1,b_ex_each_85%_1,b_ex_each_90%_1,b_ex_each_95%_1,b_ex_each_97.5%_1,b_ex_each_99.5%_1,alpha_each_0.5%_2,alpha_each_2.5%_2,alpha_each_5%_2,alpha_each_10%_2,alpha_each_15%_2,alpha_each_20%_2,alpha_each_25%_2,alpha_each_30%_2,alpha_each_35%_2,alpha_each_40%_2,alpha_each_50%_2,alpha_each_60%_2,alpha_each_65%_2,alpha_each_70%_2,alpha_each_75%_2,alpha_each_80%_2,alpha_each_85%_2,alpha_each_90%_2,alpha_each_95%_2,alpha_each_97.5%_2,alpha_each_99.5%_2,b_ex_each_0.5%_2,b_ex_each_2.5%_2,b_ex_each_5%_2,b_ex_each_10%_2,b_ex_each_15%_2,b_ex_each_20%_2,b_ex_each_25%_2,b_ex_each_30%_2,b_ex_each_35%_2,b_ex_each_40%_2,b_ex_each_50%_2,b_ex_each_60%_2,b_ex_each_65%_2,b_ex_each_70%_2,b_ex_each_75%_2,b_ex_each_80%_2,b_ex_each_85%_2,b_ex_each_90%_2,b_ex_each_95%_2,b_ex_each_97.5%_2,b_ex_each_99.5%_2,alpha_each_0.5%_3,alpha_each_2.5%_3,alpha_each_5%_3,alpha_each_10%_3,alpha_each_15%_3,alpha_each_20%_3,alpha_each_25%_3,alpha_each_30%_3,alpha_each_35%_3,alpha_each_40%_3,alpha_each_50%_3,alpha_each_60%_3,alpha_each_65%_3,alpha_each_70%_3,alpha_each_75%_3,alpha_each_80%_3,alpha_each_85%_3,alpha_each_90%_3,alpha_each_95%_3,alpha_each_97.5%_3,alpha_each_99.5%_3,b_ex_each_0.5%_3,b_ex_each_2.5%_3,b_ex_each_5%_3,b_ex_each_10%_3,b_ex_each_15%_3,b_ex_each_20%_3,b_ex_each_25%_3,b_ex_each_30%_3,b_ex_each_35%_3,b_ex_each_40%_3,b_ex_each_50%_3,b_ex_each_60%_3,b_ex_each_65%_3,b_ex_each_70%_3,b_ex_each_75%_3,b_ex_each_80%_3,b_ex_each_85%_3,b_ex_each_90%_3,b_ex_each_95%_3,b_ex_each_97.5%_3,b_ex_each_99.5%_3,alpha_each_0.5%_4,alpha_each_2.5%_4,alpha_each_5%_4,alpha_each_10%_4,alpha_each_15%_4,alpha_each_20%_4,alpha_each_25%_4,alpha_each_30%_4,alpha_each_35%_4,alpha_each_40%_4,alpha_each_50%_4,alpha_each_60%_4,alpha_each_65%_4,alpha_each_70%_4,alpha_each_75%_4,alpha_each_80%_4,alpha_each_85%_4,alpha_each_90%_4,alpha_each_95%_4,alpha_each_97.5%_4,alpha_each_99.5%_4,b_ex_each_0.5%_4,b_ex_each_2.5%_4,b_ex_each_5%_4,b_ex_each_10%_4,b_ex_each_15%_4,b_ex_each_20%_4,b_ex_each_25%_4,b_ex_each_30%_4,b_ex_each_35%_4,b_ex_each_40%_4,b_ex_each_50%_4,b_ex_each_60%_4,b_ex_each_65%_4,b_ex_each_70%_4,b_ex_each_75%_4,b_ex_each_80%_4,b_ex_each_85%_4,b_ex_each_90%_4,b_ex_each_95%_4,b_ex_each_97.5%_4,b_ex_each_99.5%_4,alpha_each_0.5%_5,alpha_each_2.5%_5,alpha_each_5%_5,alpha_each_10%_5,alpha_each_15%_5,alpha_each_20%_5,alpha_each_25%_5,alpha_each_30%_5,alpha_each_35%_5,alpha_each_40%_5,alpha_each_50%_5,alpha_each_60%_5,alpha_each_65%_5,alpha_each_70%_5,alpha_each_75%_5,alpha_each_80%_5,alpha_each_85%_5,alpha_each_90%_5,alpha_each_95%_5,alpha_each_97.5%_5,alpha_each_99.5%_5,b_ex_each_0.5%_5,b_ex_each_2.5%_5,b_ex_each_5%_5,b_ex_each_10%_5,b_ex_each_15%_5,b_ex_each_20%_5,b_ex_each_25%_5,b_ex_each_30%_5,b_ex_each_35%_5,b_ex_each_40%_5,b_ex_each_50%_5,b_ex_each_60%_5,b_ex_each_65%_5,b_ex_each_70%_5,b_ex_each_75%_5,b_ex_each_80%_5,b_ex_each_85%_5,b_ex_each_90%_5,b_ex_each_95%_5,b_ex_each_97.5%_5,b_ex_each_99.5%_5,alpha_each_0.5%_6,alpha_each_2.5%_6,alpha_each_5%_6,alpha_each_10%_6,alpha_each_15%_6,alpha_each_20%_6,alpha_each_25%_6,alpha_each_30%_6,alpha_each_35%_6,alpha_each_40%_6,alpha_each_50%_6,alpha_each_60%_6,alpha_each_65%_6,alpha_each_70%_6,alpha_each_75%_6,alpha_each_80%_6,alpha_each_85%_6,alpha_each_90%_6,alpha_each_95%_6,alpha_each_97.5%_6,alpha_each_99.5%_6,b_ex_each_0.5%_6,b_ex_each_2.5%_6,b_ex_each_5%_6,b_ex_each_10%_6,b_ex_each_15%_6,b_ex_each_20%_6,b_ex_each_25%_6,b_ex_each_30%_6,b_ex_each_35%_6,b_ex_each_40%_6,b_ex_each_50%_6,b_ex_each_60%_6,b_ex_each_65%_6,b_ex_each_70%_6,b_ex_each_75%_6,b_ex_each_80%_6,b_ex_each_85%_6,b_ex_each_90%_6,b_ex_each_95%_6,b_ex_each_97.5%_6,b_ex_each_99.5%_6,alpha_each_0.5%_7,alpha_each_2.5%_7,alpha_each_5%_7,alpha_each_10%_7,alpha_each_15%_7,alpha_each_20%_7,alpha_each_25%_7,alpha_each_30%_7,alpha_each_35%_7,alpha_each_40%_7,alpha_each_50%_7,alpha_each_60%_7,alpha_each_65%_7,alpha_each_70%_7,alpha_each_75%_7,alpha_each_80%_7,alpha_each_85%_7,alpha_each_90%_7,alpha_each_95%_7,alpha_each_97.5%_7,alpha_each_99.5%_7,b_ex_each_0.5%_7,b_ex_each_2.5%_7,b_ex_each_5%_7,b_ex_each_10%_7,b_ex_each_15%_7,b_ex_each_20%_7,b_ex_each_25%_7,b_ex_each_30%_7,b_ex_each_35%_7,b_ex_each_40%_7,b_ex_each_50%_7,b_ex_each_60%_7,b_ex_each_65%_7,b_ex_each_70%_7,b_ex_each_75%_7,b_ex_each_80%_7,b_ex_each_85%_7,b_ex_each_90%_7,b_ex_each_95%_7,b_ex_each_97.5%_7,b_ex_each_99.5%_7,alpha_each_0.5%_8,alpha_each_2.5%_8,alpha_each_5%_8,alpha_each_10%_8,alpha_each_15%_8,alpha_each_20%_8,alpha_each_25%_8,alpha_each_30%_8,alpha_each_35%_8,alpha_each_40%_8,alpha_each_50%_8,alpha_each_60%_8,alpha_each_65%_8,alpha_each_70%_8,alpha_each_75%_8,alpha_each_80%_8,alpha_each_85%_8,alpha_each_90%_8,alpha_each_95%_8,alpha_each_97.5%_8,alpha_each_99.5%_8,b_ex_each_0.5%_8,b_ex_each_2.5%_8,b_ex_each_5%_8,b_ex_each_10%_8,b_ex_each_15%_8,b_ex_each_20%_8,b_ex_each_25%_8,b_ex_each_30%_8,b_ex_each_35%_8,b_ex_each_40%_8,b_ex_each_50%_8,b_ex_each_60%_8,b_ex_each_65%_8,b_ex_each_70%_8,b_ex_each_75%_8,b_ex_each_80%_8,b_ex_each_85%_8,b_ex_each_90%_8,b_ex_each_95%_8,b_ex_each_97.5%_8,b_ex_each_99.5%_8,alpha_each_0.5%_9,alpha_each_2.5%_9,alpha_each_5%_9,alpha_each_10%_9,alpha_each_15%_9,alpha_each_20%_9,alpha_each_25%_9,alpha_each_30%_9,alpha_each_35%_9,alpha_each_40%_9,alpha_each_50%_9,alpha_each_60%_9,alpha_each_65%_9,alpha_each_70%_9,alpha_each_75%_9,alpha_each_80%_9,alpha_each_85%_9,alpha_each_90%_9,alpha_each_95%_9,alpha_each_97.5%_9,alpha_each_99.5%_9,b_ex_each_0.5%_9,b_ex_each_2.5%_9,b_ex_each_5%_9,b_ex_each_10%_9,b_ex_each_15%_9,b_ex_each_20%_9,b_ex_each_25%_9,b_ex_each_30%_9,b_ex_each_35%_9,b_ex_each_40%_9,b_ex_each_50%_9,b_ex_each_60%_9,b_ex_each_65%_9,b_ex_each_70%_9,b_ex_each_75%_9,b_ex_each_80%_9,b_ex_each_85%_9,b_ex_each_90%_9,b_ex_each_95%_9,b_ex_each_97.5%_9,b_ex_each_99.5%_9,alpha_each_0.5%_10,alpha_each_2.5%_10,alpha_each_5%_10,alpha_each_10%_10,alpha_each_15%_10,alpha_each_20%_10,alpha_each_25%_10,alpha_each_30%_10,alpha_each_35%_10,alpha_each_40%_10,alpha_each_50%_10,alpha_each_60%_10,alpha_each_65%_10,alpha_each_70%_10,alpha_each_75%_10,alpha_each_80%_10,alpha_each_85%_10,alpha_each_90%_10,alpha_each_95%_10,alpha_each_97.5%_10,alpha_each_99.5%_10,b_ex_each_0.5%_10,b_ex_each_2.5%_10,b_ex_each_5%_10,b_ex_each_10%_10,b_ex_each_15%_10,b_ex_each_20%_10,b_ex_each_25%_10,b_ex_each_30%_10,b_ex_each_35%_10,b_ex_each_40%_10,b_ex_each_50%_10,b_ex_each_60%_10,b_ex_each_65%_10,b_ex_each_70%_10,b_ex_each_75%_10,b_ex_each_80%_10,b_ex_each_85%_10,b_ex_each_90%_10,b_ex_each_95%_10,b_ex_each_97.5%_10,b_ex_each_99.5%_10,alpha_each_0.5%_11,alpha_each_2.5%_11,alpha_each_5%_11,alpha_each_10%_11,alpha_each_15%_11,alpha_each_20%_11,alpha_each_25%_11,alpha_each_30%_11,alpha_each_35%_11,alpha_each_40%_11,alpha_each_50%_11,alpha_each_60%_11,alpha_each_65%_11,alpha_each_70%_11,alpha_each_75%_11,alpha_each_80%_11,alpha_each_85%_11,alpha_each_90%_11,alpha_each_95%_11,alpha_each_97.5%_11,alpha_each_99.5%_11,b_ex_each_0.5%_11,b_ex_each_2.5%_11,b_ex_each_5%_11,b_ex_each_10%_11,b_ex_each_15%_11,b_ex_each_20%_11,b_ex_each_25%_11,b_ex_each_30%_11,b_ex_each_35%_11,b_ex_each_40%_11,b_ex_each_50%_11,b_ex_each_60%_11,b_ex_each_65%_11,b_ex_each_70%_11,b_ex_each_75%_11,b_ex_each_80%_11,b_ex_each_85%_11,b_ex_each_90%_11,b_ex_each_95%_11,b_ex_each_97.5%_11,b_ex_each_99.5%_11
-28,-0.145275443,0.170663190000001,-0.263723479999999,0.342159820000001,0.100847061,0.0969031099999995,-0.218531390000003,-0.134946710000001,0,0,0.110697539999997,-0.057289164,-0.040215625,-0.031157635,-0.02170758,-0.01620335,-0.0122379,-0.009101535,-0.006584277,-0.0044686185,-0.002630704,3.096125e-05,0.003185078,0.0050188045,0.00727999,0.009938425,0.01313856,0.01751689,0.02240338,0.034073125,0.044015165,0.0633035080000001,-0.057289164,-0.040215625,-0.031157635,-0.02170758,-0.01620335,-0.0122379,-0.009101535,-0.006584277,-0.0044686185,-0.002630704,3.096125e-05,0.003185078,0.0050188045,0.00727999,0.009938425,0.01313856,0.01751689,0.02240338,0.034073125,0.044015165,0.0633035080000001,-0.310030025,-0.196742225,-0.1507378,-0.09872299,-0.0709644,-0.0547939,-0.04011685,-0.0268159,-0.01676766,-0.0083861,0.006948895,0.02356936,0.03406183,0.0452407,0.060792225,0.07973124,0.10361045,0.1429517,0.19877455,0.250299875,0.366240785000001,,,,,,,,,,,,,,,,,,,,,,-0.057289164,-0.040215625,-0.031157635,-0.02170758,-0.01620335,-0.0122379,-0.009101535,-0.006584277,-0.0044686185,-0.002630704,3.096125e-05,0.003185078,0.0050188045,0.00727999,0.009938425,0.01313856,0.01751689,0.02240338,0.034073125,0.044015165,0.0633035080000001,,,,,,,,,,,,,,,,,,,,,,-0.057289164,-0.040215625,-0.031157635,-0.02170758,-0.01620335,-0.0122379,-0.009101535,-0.006584277,-0.0044686185,-0.002630704,3.096125e-05,0.003185078,0.0050188045,0.00727999,0.009938425,0.01313856,0.01751689,0.02240338,0.034073125,0.044015165,0.0633035080000001,,,,,,,,,,,,,,,,,,,,,,-0.057289164,-0.040215625,-0.031157635,-0.02170758,-0.01620335,-0.0122379,-0.009101535,-0.006584277,-0.0044686185,-0.002630704,3.096125e-05,0.003185078,0.0050188045,0.00727999,0.009938425,0.01313856,0.01751689,0.02240338,0.034073125,0.044015165,0.0633035080000001,,,,,,,,,,,,,,,,,,,,,,-0.057289164,-0.040215625,-0.031157635,-0.02170758,-0.01620335,-0.0122379,-0.009101535,-0.006584277,-0.0044686185,-0.002630704,3.096125e-05,0.003185078,0.0050188045,0.00727999,0.009938425,0.01313856,0.01751689,0.02240338,0.034073125,0.044015165,0.0633035080000001,,,,,,,,,,,,,,,,,,,,,,-0.057289164,-0.040215625,-0.031157635,-0.02170758,-0.01620335,-0.0122379,-0.009101535,-0.006584277,-0.0044686185,-0.002630704,3.096125e-05,0.003185078,0.0050188045,0.00727999,0.009938425,0.01313856,0.01751689,0.02240338,0.034073125,0.044015165,0.0633035080000001,,,,,,,,,,,,,,,,,,,,,,-0.057289164,-0.040215625,-0.031157635,-0.02170758,-0.01620335,-0.0122379,-0.009101535,-0.006584277,-0.0044686185,-0.002630704,3.096125e-05,0.003185078,0.0050188045,0.00727999,0.009938425,0.01313856,0.01751689,0.02240338,0.034073125,0.044015165,0.0633035080000001,,,,,,,,,,,,,,,,,,,,,,-0.057289164,-0.040215625,-0.031157635,-0.02170758,-0.01620335,-0.0122379,-0.009101535,-0.006584277,-0.0044686185,-0.002630704,3.096125e-05,0.003185078,0.0050188045,0.00727999,0.009938425,0.01313856,0.01751689,0.02240338,0.034073125,0.044015165,0.0633035080000001,,,,,,,,,,,,,,,,,,,,,,-0.057289164,-0.040215625,-0.031157635,-0.02170758,-0.01620335,-0.0122379,-0.009101535,-0.006584277,-0.0044686185,-0.002630704,3.096125e-05,0.003185078,0.0050188045,0.00727999,0.009938425,0.01313856,0.01751689,0.02240338,0.034073125,0.044015165,0.0633035080000001,,,,,,,,,,,,,,,,,,,,,,-0.057289164,-0.040215625,-0.031157635,-0.02170758,-0.01620335,-0.0122379,-0.009101535,-0.006584277,-0.0044686185,-0.002630704,3.096125e-05,0.003185078,0.0050188045,0.00727999,0.009938425,0.01313856,0.01751689,0.02240338,0.034073125,0.044015165,0.0633035080000001,,,,,,,,,,,,,,,,,,,,,,-0.057289164,-0.040215625,-0.031157635,-0.02170758,-0.01620335,-0.0122379,-0.009101535,-0.006584277,-0.0044686185,-0.002630704,3.096125e-05,0.003185078,0.0050188045,0.00727999,0.009938425,0.01313856,0.01751689,0.02240338,0.034073125,0.044015165,0.0633035080000001,,,,,,,,,,,,,,,,,,,,,,-0.057289164,-0.040215625,-0.031157635,-0.02170758,-0.01620335,-0.0122379,-0.009101535,-0.006584277,-0.0044686185,-0.002630704,3.096125e-05,0.003185078,0.0050188045,0.00727999,0.009938425,0.01313856,0.01751689,0.02240338,0.034073125,0.044015165,0.0633035080000001,,,,,,,,,,,,,,,,,,,,,
-27,0.259504521,-0.337283320000001,-0.34552104,-0.288878670000001,0.401528927,0.0994691500000009,-0.217017800000001,0,-0.606044267,-0.320603939999998,0.544755140000003,-0.0797486745,-0.0554047375,-0.04323513,-0.02952435,-0.022903615,-0.0179485,-0.013982875,-0.01082431,-0.008388336,-0.006208726,-0.00263568,0.0001448834,0.0016532385,0.00353611,0.005653975,0.008029148,0.01119214,0.01679676,0.025290745,0.0335285025,0.0546185115,-0.0797486745,-0.0554047375,-0.04323513,-0.02952435,-0.022903615,-0.0179485,-0.013982875,-0.01082431,-0.008388336,-0.006208726,-0.00263568,0.0001448834,0.0016532385,0.00353611,0.005653975,0.008029148,0.01119214,0.01679676,0.025290745,0.0335285025,0.0546185115,-0.312995225,-0.2036836,-0.1549218,-0.105995,-0.07560749,-0.05684784,-0.04298985,-0.03083976,-0.01955107,-0.01201528,0.004032115,0.02090166,0.030245005,0.04112522,0.055985725,0.07306804,0.09511379,0.1324578,0.1861536,0.23454395,0.351431485,,,,,,,,,,,,,,,,,,,,,,-0.0797486745,-0.0554047375,-0.04323513,-0.02952435,-0.022903615,-0.0179485,-0.013982875,-0.01082431,-0.008388336,-0.006208726,-0.00263568,0.0001448834,0.0016532385,0.00353611,0.005653975,0.008029148,0.01119214,0.01679676,0.025290745,0.0335285025,0.0546185115,,,,,,,,,,,,,,,,,,,,,,-0.0797486745,-0.0554047375,-0.04323513,-0.02952435,-0.022903615,-0.0179485,-0.013982875,-0.01082431,-0.008388336,-0.006208726,-0.00263568,0.0001448834,0.0016532385,0.00353611,0.005653975,0.008029148,0.01119214,0.01679676,0.025290745,0.0335285025,0.0546185115,,,,,,,,,,,,,,,,,,,,,,-0.0797486745,-0.0554047375,-0.04323513,-0.02952435,-0.022903615,-0.0179485,-0.013982875,-0.01082431,-0.008388336,-0.006208726,-0.00263568,0.0001448834,0.0016532385,0.00353611,0.005653975,0.008029148,0.01119214,0.01679676,0.025290745,0.0335285025,0.0546185115,,,,,,,,,,,,,,,,,,,,,,-0.0797486745,-0.0554047375,-0.04323513,-0.02952435,-0.022903615,-0.0179485,-0.013982875,-0.01082431,-0.008388336,-0.006208726,-0.00263568,0.0001448834,0.0016532385,0.00353611,0.005653975,0.008029148,0.01119214,0.01679676,0.025290745,0.0335285025,0.0546185115,,,,,,,,,,,,,,,,,,,,,,-0.0797486745,-0.0554047375,-0.04323513,-0.02952435,-0.022903615,-0.0179485,-0.013982875,-0.01082431,-0.008388336,-0.006208726,-0.00263568,0.0001448834,0.0016532385,0.00353611,0.005653975,0.008029148,0.01119214,0.01679676,0.025290745,0.0335285025,0.0546185115,,,,,,,,,,,,,,,,,,,,,,-0.0797486745,-0.0554047375,-0.04323513,-0.02952435,-0.022903615,-0.0179485,-0.013982875,-0.01082431,-0.008388336,-0.006208726,-0.00263568,0.0001448834,0.0016532385,0.00353611,0.005653975,0.008029148,0.01119214,0.01679676,0.025290745,0.0335285025,0.0546185115,,,,,,,,,,,,,,,,,,,,,,-0.0797486745,-0.0554047375,-0.04323513,-0.02952435,-0.022903615,-0.0179485,-0.013982875,-0.01082431,-0.008388336,-0.006208726,-0.00263568,0.0001448834,0.0016532385,0.00353611,0.005653975,0.008029148,0.01119214,0.01679676,0.025290745,0.0335285025,0.0546185115,,,,,,,,,,,,,,,,,,,,,,-0.0797486745,-0.0554047375,-0.04323513,-0.02952435,-0.022903615,-0.0179485,-0.013982875,-0.01082431,-0.008388336,-0.006208726,-0.00263568,0.0001448834,0.0016532385,0.00353611,0.005653975,0.008029148,0.01119214,0.01679676,0.025290745,0.0335285025,0.0546185115,,,,,,,,,,,,,,,,,,,,,,-0.0797486745,-0.0554047375,-0.04323513,-0.02952435,-0.022903615,-0.0179485,-0.013982875,-0.01082431,-0.008388336,-0.006208726,-0.00263568,0.0001448834,0.0016532385,0.00353611,0.005653975,0.008029148,0.01119214,0.01679676,0.025290745,0.0335285025,0.0546185115,,,,,,,,,,,,,,,,,,,,,,-0.0797486745,-0.0554047375,-0.04323513,-0.02952435,-0.022903615,-0.0179485,-0.013982875,-0.01082431,-0.008388336,-0.006208726,-0.00263568,0.0001448834,0.0016532385,0.00353611,0.005653975,0.008029148,0.01119214,0.01679676,0.025290745,0.0335285025,0.0546185115,,,,,,,,,,,,,,,,,,,,,,-0.0797486745,-0.0554047375,-0.04323513,-0.02952435,-0.022903615,-0.0179485,-0.013982875,-0.01082431,-0.008388336,-0.006208726,-0.00263568,0.0001448834,0.0016532385,0.00353611,0.005653975,0.008029148,0.01119214,0.01679676,0.025290745,0.0335285025,0.0546185115,,,,,,,,,,,,,,,,,,,,,
-26,0,0.16662013,-0.2934206,0.2364867,0.115622832,-0.17320265,-0.415596259999997,0.134946710000001,0,0.29294964,0.111231789999998,-0.063302131,-0.04210667,-0.03202447,-0.02199673,-0.01615145,-0.01231734,-0.0092289025,-0.006716089,-0.004652584,-0.002697696,0.000500869,0.003701926,0.0055219225,0.00764899399999999,0.010677175,0.01389042,0.01784175,0.02433704,0.036005345,0.045855635,0.0737104160000002,-0.063302131,-0.04210667,-0.03202447,-0.02199673,-0.01615145,-0.01231734,-0.0092289025,-0.006716089,-0.004652584,-0.002697696,0.000500869,0.003701926,0.0055219225,0.00764899399999999,0.010677175,0.01389042,0.01784175,0.02433704,0.036005345,0.045855635,0.0737104160000002,-0.30745154,-0.191681475,-0.1494117,-0.1027369,-0.073602375,-0.05623334,-0.041788825,-0.02900796,-0.018577475,-0.01047846,0.00440816,0.01969258,0.03123528,0.04196333,0.05511985,0.0741762,0.095491655,0.1296735,0.1821939,0.23621435,0.353517755000001,,,,,,,,,,,,,,,,,,,,,,-0.063302131,-0.04210667,-0.03202447,-0.02199673,-0.01615145,-0.01231734,-0.0092289025,-0.006716089,-0.004652584,-0.002697696,0.000500869,0.003701926,0.0055219225,0.00764899399999999,0.010677175,0.01389042,0.01784175,0.02433704,0.036005345,0.045855635,0.0737104160000002,,,,,,,,,,,,,,,,,,,,,,-0.063302131,-0.04210667,-0.03202447,-0.02199673,-0.01615145,-0.01231734,-0.0092289025,-0.006716089,-0.004652584,-0.002697696,0.000500869,0.003701926,0.0055219225,0.00764899399999999,0.010677175,0.01389042,0.01784175,0.02433704,0.036005345,0.045855635,0.0737104160000002,,,,,,,,,,,,,,,,,,,,,,-0.063302131,-0.04210667,-0.03202447,-0.02199673,-0.01615145,-0.01231734,-0.0092289025,-0.006716089,-0.004652584,-0.002697696,0.000500869,0.003701926,0.0055219225,0.00764899399999999,0.010677175,0.01389042,0.01784175,0.02433704,0.036005345,0.045855635,0.0737104160000002,,,,,,,,,,,,,,,,,,,,,,-0.063302131,-0.04210667,-0.03202447,-0.02199673,-0.01615145,-0.01231734,-0.0092289025,-0.006716089,-0.004652584,-0.002697696,0.000500869,0.003701926,0.0055219225,0.00764899399999999,0.010677175,0.01389042,0.01784175,0.02433704,0.036005345,0.045855635,0.0737104160000002,,,,,,,,,,,,,,,,,,,,,,-0.063302131,-0.04210667,-0.03202447,-0.02199673,-0.01615145,-0.01231734,-0.0092289025,-0.006716089,-0.004652584,-0.002697696,0.000500869,0.003701926,0.0055219225,0.00764899399999999,0.010677175,0.01389042,0.01784175,0.02433704,0.036005345,0.045855635,0.0737104160000002,,,,,,,,,,,,,,,,,,,,,,-0.063302131,-0.04210667,-0.03202447,-0.02199673,-0.01615145,-0.01231734,-0.0092289025,-0.006716089,-0.004652584,-0.002697696,0.000500869,0.003701926,0.0055219225,0.00764899399999999,0.010677175,0.01389042,0.01784175,0.02433704,0.036005345,0.045855635,0.0737104160000002,,,,,,,,,,,,,,,,,,,,,,-0.063302131,-0.04210667,-0.03202447,-0.02199673,-0.01615145,-0.01231734,-0.0092289025,-0.006716089,-0.004652584,-0.002697696,0.000500869,0.003701926,0.0055219225,0.00764899399999999,0.010677175,0.01389042,0.01784175,0.02433704,0.036005345,0.045855635,0.0737104160000002,,,,,,,,,,,,,,,,,,,,,,-0.063302131,-0.04210667,-0.03202447,-0.02199673,-0.01615145,-0.01231734,-0.0092289025,-0.006716089,-0.004652584,-0.002697696,0.000500869,0.003701926,0.0055219225,0.00764899399999999,0.010677175,0.01389042,0.01784175,0.02433704,0.036005345,0.045855635,0.0737104160000002,,,,,,,,,,,,,,,,,,,,,,-0.063302131,-0.04210667,-0.03202447,-0.02199673,-0.01615145,-0.01231734,-0.0092289025,-0.006716089,-0.004652584,-0.002697696,0.000500869,0.003701926,0.0055219225,0.00764899399999999,0.010677175,0.01389042,0.01784175,0.02433704,0.036005345,0.045855635,0.0737104160000002,,,,,,,,,,,,,,,,,,,,,,-0.063302131,-0.04210667,-0.03202447,-0.02199673,-0.01615145,-0.01231734,-0.0092289025,-0.006716089,-0.004652584,-0.002697696,0.000500869,0.003701926,0.0055219225,0.00764899399999999,0.010677175,0.01389042,0.01784175,0.02433704,0.036005345,0.045855635,0.0737104160000002,,,,,,,,,,,,,,,,,,,,,,-0.063302131,-0.04210667,-0.03202447,-0.02199673,-0.01615145,-0.01231734,-0.0092289025,-0.006716089,-0.004652584,-0.002697696,0.000500869,0.003701926,0.0055219225,0.00764899399999999,0.010677175,0.01389042,0.01784175,0.02433704,0.036005345,0.045855635,0.0737104160000002,,,,,,,,,,,,,,,,,,,,,
