time,Y,alpha_0.5%,alpha_2.5%,alpha_5%,alpha_10%,alpha_15%,alpha_20%,alpha_25%,alpha_50%,alpha_75%,alpha_80%,alpha_85%,alpha_90%,alpha_95%,alpha_97.5%,alpha_99.5%,b_ex_0.5%,b_ex_2.5%,b_ex_5%,b_ex_10%,b_ex_15%,b_ex_20%,b_ex_25%,b_ex_50%,b_ex_75%,b_ex_80%,b_ex_85%,b_ex_90%,b_ex_95%,b_ex_97.5%,b_ex_99.5%
-28,0.163222589999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-27,-0.37987871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26,0.0802828700000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-25,0.19010411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-24,0.198096249999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23,-0.437360179999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-22,-0.250633840000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21,-0.0500589100000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20,-0.0846570799999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19,-0.291721040000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18,-0.0649488499999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-17,-0.262484130000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,0.0358012300000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15,0.291631749999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14,0.291721040000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12,0.257895960000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11,-0.0523046900000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10,0.275358050000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9,-0.0206239799999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7,0.0386492000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6,0.275692899999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,-0.0126652600000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4,-0.263027639999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3,-0.311729100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2,0.293703880000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0.0180252200000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.605417970000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.307274439999999,-0.278083221105912,-0.233362310755623,-0.210480648779842,-0.184099557952387,-0.166300361215613,-0.152154123895244,-0.140017911879222,-0.0910400027167889,-0.042062093554356,-0.0299258815383343,-0.015779644217965,0.00201955251880942,0.0284006433462646,0.051282305322045,0.0960032156723344,-0.278083221105912,-0.233362310755623,-0.210480648779842,-0.184099557952387,-0.166300361215613,-0.152154123895244,-0.140017911879222,-0.0910400027167889,-0.042062093554356,-0.0299258815383343,-0.015779644217965,0.00201955251880942,0.0284006433462646,0.051282305322045,0.0960032156723344
2,0.0136014099999997,-0.269375853068938,-0.226516548252267,-0.204587385414337,-0.179304465091073,-0.1622461987799,-0.148688829473827,-0.137057813780269,-0.0901187170214221,-0.0431796202625755,-0.0315486045690174,-0.017991235262944,-0.00093296895177139,0.0243499513714923,0.0462791142094232,0.0891384190260942,-0.269375853068938,-0.226516548252267,-0.204587385414337,-0.179304465091073,-0.1622461987799,-0.148688829473827,-0.137057813780269,-0.0901187170214221,-0.0431796202625755,-0.0315486045690174,-0.017991235262944,-0.00093296895177139,0.0243499513714923,0.0462791142094232,0.0891384190260942
3,-0.31583412,-0.264247176284781,-0.222859523126434,-0.201683337710656,-0.177268552131531,-0.160796012210751,-0.147704159671856,-0.136472515914139,-0.0911451578402958,-0.0458177997664529,-0.0345861560087355,-0.0214943034698411,-0.00502176354906037,0.0193930220300641,0.0405692074458425,0.0819568606041893,-0.264247176284781,-0.222859523126434,-0.201683337710656,-0.177268552131531,-0.160796012210751,-0.147704159671856,-0.136472515914139,-0.0911451578402958,-0.0458177997664529,-0.0345861560087355,-0.0214943034698411,-0.00502176354906037,0.0193930220300641,0.0405692074458425,0.0819568606041893
